tourney_id,tourney_name,surface,draw_size,match_num,winner_id,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpFaced,w_bpSaved,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpFaced,l_bpSaved,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_date
2021560,Us Open,Hard,128,191,105641,Blaz Rola,L,193,SLO,31,126237,Gian Marco Moroni,R,185,ITA,24,6-4 6-2,77,8,3,55,39,32,8,0,2,2,3,2,48,31,19,11,0,4,1,179,410,253,263,2021-08-30 00:00:00
2021560,Us Open,Hard,128,163,105011,Illya Marchenko,R,185,UKR,34,104735,Tobias Kamke,R,180,GER,35,3-6 7-6(2) 6-2,139,11,5,88,50,33,18,0,17,11,4,5,88,52,32,14,0,10,3,154,484,252,263,2021-08-30 00:00:00
2021581,Australian Open,Hard,128,103,110748,Nikola Milojevic,R,188,SRB,26,104970,Matteo Viola,R,188,ITA,34,6-4 6-4,93,4,7,63,33,25,13,10,11,8,0,1,55,38,21,8,10,7,2,138,479,220,262,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,103,105731,Steven Diez,R,180,CAN,29,105985,Darian King,R,188,BAR,28,6-2 6-2,79,2,1,51,30,22,13,8,3,2,3,0,51,34,17,7,8,11,6,134,411,190,262,2020-01-20 00:00:00
2021560,Us Open,Hard,128,166,202103,Francisco Cerundolo,R,185,ARG,23,126663,Juan Pablo Ficovich,R,191,ARG,24,7-6(2) 4-6 6-4,165,6,8,117,62,42,26,0,16,11,8,6,120,60,43,23,0,19,14,107,748,254,262,2021-08-30 00:00:00
2021581,Australian Open,Hard,128,112,106045,Denis Kudla,R,180,USA,28,200611,Elliot Benchetrit,R,193,FRA,22,6-4 6-3,97,8,1,51,30,21,16,10,1,0,6,0,75,36,24,15,9,11,7,114,608,221,260,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,118,106408,Mario Vilella Martinez,R,178,ESP,24,103917,Nicolas Mahut,R,190,FRA,38,6-3 6-4,60,3,1,49,35,30,10,10,0,0,0,0,47,30,22,7,9,2,0,196,254,191,260,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,149,126845,Max Purcell,R,185,AUS,22,105911,Andrea Collarini,L,185,ARG,28,7-6(2) 6-7(4) 6-4,155,11,3,104,68,50,23,17,1,0,8,1,114,79,57,20,17,14,12,216,221,192,260,2020-01-20 00:00:00
2021560,Us Open,Hard,128,190,105967,Henri Laaksonen,R,185,SUI,29,208118,Eliot Spizzirri,U,180,USA,20,3-6 7-6(6) 6-4,136,11,1,83,42,35,26,0,5,2,3,1,107,61,40,26,0,5,2,130,613,769,26,2021-08-30 00:00:00
2021581,Australian Open,Hard,128,139,202103,Francisco Cerundolo,R,185,ARG,22,104198,Guillermo Garcia Lopez,R,188,ESP,38,6-2 6-4,74,4,6,44,25,23,9,9,1,0,2,6,63,35,22,9,9,12,8,139,478,222,258,2021-01-10 00:00:00
2021581,Australian Open,Hard,128,210,105967,Henri Laaksonen,R,185,SUI,29,127339,Borna Gojo,R,196,CRO,23,6-7(4) 6-4 7-6(7),172,2,1,112,78,60,19,17,6,4,8,2,106,76,54,16,17,5,2,133,492,223,258,2021-01-10 00:00:00
2021560,Us Open,Hard,128,186,105671,Gastao Elias,R,178,POR,31,200265,Ulises Blanch,R,188,USA,23,6-4 6-3,85,4,1,57,23,20,22,0,2,2,5,2,48,25,20,11,0,2,0,232,294,256,258,2021-08-30 00:00:00
2020580,Australian Open,Hard,128,162,106005,Constant Lestienne,R,180,FRA,28,122298,Botic Van De Zandschulp,R,188,NED,24,6-3 1-6 7-5,114,1,3,86,62,45,8,14,7,4,3,3,82,54,39,13,14,8,5,225,213,193,257,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,100,106296,Gregoire Barrere,R,183,FRA,27,144645,Zdenek Kolar,R,185,CZE,24,7-6(5) 6-3,96,5,3,70,51,36,12,11,5,4,2,1,70,52,34,9,10,5,2,110,654,224,257,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,159,105432,Prajnesh Gunneswaran,L,188,IND,31,117356,Cem Ilkel,R,185,TUR,25,6-3 6-1,65,2,2,48,28,23,9,8,4,3,5,4,42,18,11,9,8,9,4,142,405,208,257,2020-09-28 00:00:00
2021520,Roland Garros,Clay,128,806,144869,Tomas Martin Etcheverry,R,196,ARG,22,104897,Matthias Bachinger,R,188,GER,34,6-4 6-2,85,2,0,47,39,28,7,9,4,3,0,1,69,39,21,15,9,10,6,220,312,246,257,2021-05-31 00:00:00
2021540,Wimbledon,Grass,128,106,144817,Marc Andrea Huesler,L,196,SUI,25,106232,Roberto Cid,R,193,DOM,28,7-6(7) 4-6 6-1,121,9,5,103,57,42,20,15,6,3,2,6,86,50,33,18,15,10,6,155,458,252,257,2021-06-28 00:00:00
2021581,Australian Open,Hard,128,105,106302,Andrew Harris,R,183,AUS,27,105074,Ruben Bemelmans,L,183,BEL,33,6-4 5-7 6-3,150,8,4,99,71,47,14,16,8,5,13,3,109,75,52,12,15,15,10,232,251,225,256,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,199,111581,Michael Mmoh,R,188,USA,23,105952,Renzo Olivo,R,180,ARG,28,4-6 6-2 6-3,124,2,4,92,65,45,12,14,9,6,0,4,78,52,31,13,13,11,6,178,326,209,256,2020-09-28 00:00:00
2021520,Roland Garros,Clay,128,820,105731,Steven Diez,R,180,CAN,30,200611,Elliot Benchetrit,R,193,FRA,23,6-3 6-1,61,3,0,41,29,23,10,8,0,0,1,2,56,39,24,5,8,7,3,190,375,247,256,2021-05-31 00:00:00
2021581,Australian Open,Hard,128,128,126156,Antoine Hoang,R,183,FRA,25,103990,Tommy Robredo,R,180,ESP,39,6-1 7-5,92,3,1,52,42,30,6,10,4,3,3,1,62,36,21,10,9,7,2,121,558,226,255,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,150,106291,Luke Saville,R,188,AUS,26,111453,Mikael Torpegaard,R,193,DEN,26,6-3 6-3,77,2,1,58,39,26,12,9,3,2,2,6,55,30,16,13,9,8,4,306,131,194,255,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,207,126128,Roman Safiullin,R,185,RUS,23,106005,Constant Lestienne,R,180,FRA,29,6-7(2) 6-3 6-4,172,10,2,106,67,43,20,16,8,4,4,5,94,51,34,20,15,11,5,181,357,227,255,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,150,120424,Yannick Maden,R,185,GER,31,105011,Illya Marchenko,R,185,UKR,33,4-6 6-2 6-1,121,3,2,73,55,38,11,13,4,2,3,8,93,45,28,21,12,12,7,154,378,210,255,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,128,106121,Taro Daniel,R,191,JPN,28,106288,Mathias Bourgue,R,188,FRA,27,6-4 6-4,104,4,0,59,32,22,17,10,5,3,2,2,82,46,29,15,10,15,11,117,511,211,254,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,174,104898,Robin Haase,R,190,NED,34,126237,Gian Marco Moroni,R,185,ITA,23,6-4 7-5,109,5,5,70,47,33,8,11,6,3,2,3,65,42,24,11,11,7,2,198,330,229,253,2021-01-10 00:00:00
2021581,Australian Open,Hard,128,116,106121,Taro Daniel,R,191,JPN,28,106232,Roberto Cid,R,193,DOM,27,4-6 6-2 6-1,153,4,2,81,50,35,17,13,4,2,2,1,86,54,36,9,12,9,4,116,591,231,253,2021-01-10 00:00:00
2021581,Australian Open,Hard,128,181,207830,Tomas Machac,R,183,CZE,20,200335,Felipe Meligeni Alves,R,185,BRA,23,6-1 7-6(4),91,1,2,62,44,34,15,10,2,2,4,2,60,39,25,12,9,3,1,197,333,230,253,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,135,105967,Henri Laaksonen,R,185,SUI,28,106232,Roberto Cid,R,193,DOM,27,6-3 7-6(1),97,1,3,65,31,19,13,11,10,4,0,10,68,36,17,8,10,12,4,135,435,214,252,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,171,122078,Dmitry Popko,R,191,KAZ,23,111505,Enzo Couacaud,R,183,FRA,25,6-3 3-6 6-3,110,7,1,83,54,40,18,14,1,0,5,1,92,66,47,12,13,10,8,184,273,197,251,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,166,106198,Hugo Dellien,R,180,BOL,28,106302,Andrew Harris,R,183,AUS,27,6-4 7-6(6),123,5,2,81,64,46,8,11,6,5,2,0,75,53,34,12,11,5,3,111,646,232,251,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,117,106005,Constant Lestienne,R,180,FRA,28,106302,Andrew Harris,R,183,AUS,26,6-1 6-1,61,5,0,46,27,23,10,7,3,3,1,4,42,26,15,3,7,8,3,225,240,216,251,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,118,106293,Kimmer Coppejans,R,180,BEL,27,104198,Guillermo Garcia Lopez,R,188,ESP,37,0-6 7-5 6-3,143,3,3,97,48,31,24,14,9,4,4,2,85,46,29,19,13,5,1,163,353,215,251,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,183,106353,Pedja Krstin,R,183,SRB,25,106393,Frederico Ferreira Silva,L,178,POR,25,3-6 6-4 6-1,119,5,3,84,52,36,21,13,9,7,5,2,76,47,31,13,13,9,5,244,193,198,250,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,138,126127,Benjamin Bonzi,R,185,FRA,24,144645,Zdenek Kolar,R,185,CZE,24,3-6 6-4 7-5,155,3,6,115,64,44,24,16,10,6,5,1,110,62,38,26,15,7,3,227,239,219,249,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,179,111581,Michael Mmoh,R,188,USA,23,104810,Zhe Li,R,185,CHN,34,2-6 6-4 7-6(7),159,5,3,100,62,44,20,15,8,4,6,2,99,70,48,15,15,13,10,174,368,234,248,2021-01-10 00:00:00
2021581,Australian Open,Hard,128,141,208014,Rinky Hijikata,U,180,AUS,20,111153,Christopher Eubanks,R,201,USA,25,6-2 6-3,73,2,3,56,33,26,13,9,6,6,3,3,46,26,17,11,8,5,2,685,31,235,247,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,192,105359,Jason Jung,R,178,TPE,31,103990,Tommy Robredo,R,180,ESP,38,6-4 6-3,99,0,2,72,49,30,11,10,9,6,2,3,72,44,27,8,9,14,9,125,464,221,247,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,156,105967,Henri Laaksonen,R,185,SUI,29,104735,Tobias Kamke,R,180,GER,35,7-5 6-3,125,12,1,71,42,34,11,11,7,5,0,8,79,39,23,19,10,10,6,133,492,236,246,2021-01-10 00:00:00
2021520,Roland Garros,Clay,128,856,106075,Jozef Kovalik,R,183,SVK,28,106137,Tristan Lamasine,R,183,FRA,28,7-5 7-6(5),112,4,1,79,50,36,19,12,3,2,3,3,85,56,38,14,12,4,2,127,634,252,245,2021-05-31 00:00:00
2020520,Roland Garros,Clay,128,167,200265,Ulises Blanch,R,188,USA,22,126237,Gian Marco Moroni,R,185,ITA,23,7-6(8) 4-6 6-3,153,6,4,104,60,51,23,16,6,4,10,8,131,89,61,21,15,11,9,250,207,222,245,2020-09-28 00:00:00
2021560,Us Open,Hard,128,160,104269,Fernando Verdasco,L,188,ESP,38,106057,Facundo Mena,R,180,ARG,29,6-7(5) 6-3 6-4,129,6,4,97,74,56,14,0,4,3,8,3,98,61,44,18,0,8,5,132,606,262,245,2021-08-30 00:00:00
2021560,Us Open,Hard,128,141,105074,Ruben Bemelmans,L,183,BEL,34,207411,Jesper De Jong,R,180,NED,21,7-5 7-6(5),97,12,1,76,46,37,17,0,1,0,4,8,79,44,35,14,0,2,0,222,305,263,245,2021-08-30 00:00:00
2021581,Australian Open,Hard,128,106,106348,Evgeny Karlovskiy,R,191,RUS,26,106057,Facundo Mena,R,180,ARG,28,3-6 6-3 6-2,120,5,6,81,49,38,15,13,9,7,5,6,77,45,32,15,13,6,2,258,212,237,243,2021-01-10 00:00:00
2021560,Us Open,Hard,128,117,105406,Roberto Marcora,R,194,ITA,32,106232,Roberto Cid,R,193,DOM,28,7-6(2) 6-3,105,1,2,65,40,31,14,0,4,2,2,5,57,29,22,10,0,3,0,213,327,264,243,2021-08-30 00:00:00
2021581,Australian Open,Hard,128,168,106234,Aslan Karatsev,R,185,RUS,27,126845,Max Purcell,R,185,AUS,23,6-1 6-2,63,6,3,45,25,21,12,8,3,2,1,2,43,31,14,4,7,8,3,112,642,238,241,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,190,104970,Matteo Viola,R,188,ITA,32,126125,Maxime Janvier,R,193,FRA,23,7-6(6) 6-4,85,0,1,76,51,32,16,11,6,4,0,2,68,53,35,4,11,4,1,234,202,201,240,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,209,127157,Daniel Altmaier,R,191,GER,22,105074,Ruben Bemelmans,L,183,BEL,33,6-3 1-6 6-3,102,8,0,69,43,33,15,13,5,3,1,4,69,45,32,11,12,2,0,186,302,224,240,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,172,106065,Marco Cecchinato,R,185,ITA,28,106005,Constant Lestienne,R,180,FRA,28,6-2 6-3,69,4,1,44,34,29,8,9,0,0,2,2,51,28,21,8,8,8,5,110,551,225,240,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,100,110602,Dennis Novak,R,183,AUT,26,104460,Dustin Brown,R,196,GER,35,6-3 6-2,57,3,1,41,30,23,8,9,2,1,2,7,56,30,19,7,8,8,3,99,574,203,238,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,112,200325,Emil Ruusuvuori,R,188,FIN,21,106057,Facundo Mena,R,180,ARG,27,7-5 6-2,71,2,0,47,33,29,11,10,0,0,6,6,70,37,22,17,10,7,4,104,534,204,237,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,160,105376,Peter Gojowczyk,R,185,GER,30,205734,Thiago Seyboth Wild,R,185,BRA,20,6-4 6-2,64,7,4,53,27,26,12,9,0,0,4,1,51,27,18,12,9,5,2,120,463,205,235,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,162,104460,Dustin Brown,R,196,GER,36,105655,Hiroki Moriya,R,170,JPN,30,6-2 2-6 6-1,86,10,9,73,40,34,14,12,9,7,1,5,58,34,22,12,11,5,1,261,209,240,234,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,202,125802,Ilya Ivashka,R,193,BLR,26,104810,Zhe Li,R,185,CHN,33,6-4 6-3,92,8,0,75,47,31,12,10,10,7,0,0,52,32,16,10,9,7,2,149,354,206,234,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,116,105413,Andrej Martin,R,180,SVK,30,106072,Alexey Vatutin,R,178,RUS,27,6-3 6-2,67,6,2,56,35,27,13,9,4,4,0,0,53,39,25,5,8,10,7,105,528,207,233,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,176,106234,Aslan Karatsev,R,185,RUS,27,126845,Max Purcell,R,185,AUS,22,6-4 6-1,69,2,0,50,29,19,14,9,5,4,3,2,55,36,20,5,8,8,3,116,519,228,233,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,110,200514,Jurij Rodionov,L,191,AUT,21,104970,Matteo Viola,R,188,ITA,33,6-4 7-6(3),102,4,1,78,43,30,17,11,12,9,0,2,69,44,28,13,11,9,5,170,338,229,233,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,153,104970,Matteo Viola,R,188,ITA,32,200095,Nicola Kuhn,R,185,ESP,20,4-6 6-3 3-1 RET,110,1,2,78,57,39,12,12,10,8,3,1,81,47,32,14,11,10,7,234,202,209,232,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,166,134868,Tallon Griekspoor,R,188,NED,24,208014,Rinky Hijikata,U,180,AUS,19,7-5 7-5,110,12,4,83,53,40,12,12,4,2,4,4,79,44,29,14,12,10,6,175,288,737,23,2020-01-20 00:00:00
2021560,Us Open,Hard,128,174,122298,Botic Van De Zandschulp,R,188,NED,26,210097,Ben Shelton,L,180,USA,19,3-6 7-5 6-4,125,5,8,95,48,36,20,0,11,7,5,3,80,51,38,19,0,7,4,117,698,802,23,2021-08-30 00:00:00
2021581,Australian Open,Hard,128,129,126239,Arthur Rinderknech,R,196,FRA,25,109054,Daniel Masur,R,183,GER,26,7-6(3) 6-3,92,8,0,66,39,34,18,11,0,0,3,2,62,40,30,12,10,3,2,178,365,242,228,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,154,126214,Alejandro Tabilo,L,188,CHI,23,126523,Bernabe Zapata Miralles,R,185,ESP,23,7-6(5) 2-6 6-3,121,5,4,102,63,43,17,15,14,9,8,2,96,62,40,19,14,9,5,208,233,210,226,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,117,109739,Maximilian Marterer,L,191,GER,26,105477,Marco Trungelliti,R,178,ARG,31,4-6 6-4 6-4,170,11,0,101,71,51,14,15,13,11,2,3,115,69,43,26,15,15,12,209,300,243,226,2021-01-10 00:00:00
2021581,Australian Open,Hard,128,176,106000,Damir Dzumhur,R,172,BIH,29,109699,Julian Lenz,R,188,GER,28,6-2 6-2,60,2,2,40,24,18,11,8,1,0,0,2,38,23,13,5,8,7,2,118,572,245,225,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,196,110602,Dennis Novak,R,183,AUT,26,105655,Hiroki Moriya,R,170,JPN,29,7-6(5) 6-2,88,6,0,73,53,37,12,10,3,2,3,2,63,37,28,12,10,6,3,99,574,212,225,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,157,105731,Steven Diez,R,180,CAN,30,106072,Alexey Vatutin,R,178,RUS,28,6-3 4-6 6-4,141,5,4,75,47,35,12,15,5,1,0,6,105,71,36,18,14,14,8,177,365,244,225,2021-01-10 00:00:00
2021581,Australian Open,Hard,128,185,104678,Viktor Troicki,R,193,SRB,35,200265,Ulises Blanch,R,188,USA,23,7-5 6-3,94,4,2,59,36,32,15,11,1,1,6,2,63,34,24,16,10,7,5,202,326,246,224,2021-01-10 00:00:00
2020580,Australian Open,Hard,128,184,126846,Aleksandar Vukic,R,188,AUS,24,104897,Matthias Bachinger,R,188,GER,33,6-4 6-3,62,7,1,49,34,30,7,10,2,2,6,4,62,40,29,8,9,8,5,272,155,213,223,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,145,104586,Lukas Rosol,R,196,CZE,34,106137,Tristan Lamasine,R,183,FRA,27,6-4 6-3,80,7,1,56,36,30,11,10,4,3,3,3,68,38,22,15,9,8,5,177,285,214,223,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,205,106408,Mario Vilella Martinez,R,178,ESP,26,126555,Tung Lin Wu,R,188,TPE,23,4-6 7-5 6-4,191,14,15,108,50,41,27,16,7,5,7,2,116,66,49,22,16,19,16,186,346,247,223,2021-01-10 00:00:00
2021581,Australian Open,Hard,128,133,111453,Mikael Torpegaard,R,193,DEN,27,121531,Mats Moraing,L,198,GER,28,6-1 6-0,46,6,0,29,18,18,10,7,0,0,2,6,35,14,8,4,6,6,1,192,340,248,222,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,181,105967,Henri Laaksonen,R,185,SUI,28,106057,Facundo Mena,R,180,ARG,28,6-1 6-1,51,5,1,36,26,22,6,7,0,0,0,4,52,30,15,7,7,7,2,135,435,231,222,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,144,117360,Marc Polmans,R,188,AUS,23,104735,Tobias Kamke,R,180,GER,34,6-2 6-2,82,3,1,53,35,26,11,8,4,4,1,3,55,37,22,6,8,8,4,122,485,232,220,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,199,104660,Sergiy Stakhovsky,R,193,UKR,35,208013,Dane Sweeny,R,170,AUS,20,2-6 6-3 6-1,129,6,3,65,41,33,13,12,2,0,3,10,100,54,34,20,12,13,9,201,329,794,22,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,139,103333,Ivo Karlovic,R,208,CRO,42,111511,Noah Rubin,R,175,USA,25,7-6(1) 6-4,107,13,2,80,52,41,14,11,5,4,3,3,81,53,36,13,11,6,4,131,444,233,219,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,156,105359,Jason Jung,R,178,TPE,31,133297,Yosuke Watanuki,R,180,JPN,22,6-2 6-0,63,1,3,38,27,23,6,7,0,0,2,3,52,27,14,9,7,10,5,125,464,234,219,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,109,124116,Sebastian Ofner,R,191,AUT,24,106072,Alexey Vatutin,R,178,RUS,28,4-6 7-5 6-1,124,9,3,102,62,45,12,15,10,6,1,3,79,52,31,11,14,10,3,168,341,235,218,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,134,105841,Lorenzo Giustino,R,183,ITA,28,105339,Yan Bai,R,185,CHN,31,6-3 7-5,90,1,2,79,47,31,22,11,9,9,4,1,56,34,28,10,10,3,1,150,347,219,217,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,144,103893,Paolo Lorenzi,R,183,ITA,38,104629,Adrian Menendez Maceiras,R,185,ESP,34,6-3 6-3,95,2,2,58,35,26,13,9,1,1,4,1,57,38,27,7,9,6,3,116,480,220,216,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,126,106249,Joao Domingues,R,178,POR,26,121531,Mats Moraing,L,198,GER,28,7-6(5) 6-3,91,4,0,61,38,30,16,11,2,1,6,5,82,42,30,19,10,10,8,171,294,222,215,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,194,104460,Dustin Brown,R,196,GER,36,124186,Alexandre Muller,R,183,FRA,24,3-6 6-3 6-3,104,5,5,92,51,33,19,14,9,5,0,3,89,70,43,3,13,11,5,246,209,238,215,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,175,105731,Steven Diez,R,180,CAN,30,111153,Christopher Eubanks,R,201,USA,24,6-2 7-6(5),74,2,0,57,53,41,3,10,0,0,13,3,65,43,31,10,10,5,3,181,322,237,215,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,119,105487,Facundo Bagnis,L,183,ARG,30,109303,Stefano Napolitano,R,196,ITA,25,6-3 6-4,79,8,0,55,41,31,8,10,3,2,3,4,60,30,23,11,9,5,2,135,405,223,214,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,178,110748,Nikola Milojevic,R,188,SRB,24,124014,Ernesto Escobedo,R,185,USA,24,6-4 7-6(4),95,11,5,69,46,36,12,11,3,2,3,2,69,41,31,14,11,5,3,156,334,224,213,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,211,105376,Peter Gojowczyk,R,185,GER,30,106005,Constant Lestienne,R,180,FRA,28,6-2 6-3,65,5,3,53,25,20,12,9,10,8,1,3,49,31,15,8,8,7,1,120,463,225,213,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,161,124186,Alexandre Muller,R,183,FRA,24,105477,Marco Trungelliti,R,178,ARG,31,6-3 0-6 6-4,120,1,2,73,44,29,19,13,6,3,1,3,87,45,29,24,12,9,7,238,215,240,213,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,167,207989,Carlos Alcaraz,R,185,ESP,18,106348,Evgeny Karlovskiy,R,191,RUS,26,7-6(1) 7-6(4),136,4,2,84,62,37,12,12,8,4,2,6,102,70,42,12,12,15,11,141,464,258,212,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,146,106281,Liam Broady,L,183,GBR,27,200095,Nicola Kuhn,R,185,ESP,20,6-4 7-6(4),108,3,1,64,48,34,9,11,3,1,0,3,78,45,30,14,11,7,4,207,260,242,212,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,171,104660,Sergiy Stakhovsky,R,193,UKR,35,106186,Jason Kubler,R,178,AUS,28,7-6(4) 6-4,105,8,1,63,41,31,12,11,2,0,1,2,80,57,38,8,11,6,3,201,329,259,210,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,191,127157,Daniel Altmaier,R,191,GER,22,105655,Hiroki Moriya,R,170,JPN,30,6-1 6-2,70,8,0,51,24,19,14,8,3,2,0,4,49,32,14,6,7,6,1,186,302,244,210,2020-09-28 00:00:00
2021560,Us Open,Hard,128,169,202104,Sebastian Baez,R,170,ARG,21,106328,Christian Harrison,R,178,USA,27,7-6(4) 7-5,123,4,1,94,64,43,17,0,10,7,8,7,90,57,37,14,0,17,13,155,484,284,210,2021-08-30 00:00:00
2020580,Australian Open,Hard,128,133,200670,J J Wolf,R,183,USA,21,144645,Zdenek Kolar,R,185,CZE,23,6-4 6-2,69,8,0,51,35,29,10,9,4,4,3,3,62,35,24,11,9,10,7,181,278,227,209,2020-01-20 00:00:00
2021581,Australian Open,Hard,128,211,202195,Maxime Cressy,R,198,USA,24,104460,Dustin Brown,R,196,GER,36,7-6(5) 6-4,105,14,6,72,42,31,19,11,4,3,3,6,73,31,21,24,11,8,6,168,389,261,209,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,211,105841,Lorenzo Giustino,R,183,ITA,29,104460,Dustin Brown,R,196,GER,36,6-3 7-5,80,5,5,75,46,34,15,11,7,6,5,4,67,36,29,10,10,10,7,157,363,246,209,2020-09-28 00:00:00
2021581,Australian Open,Hard,128,121,126237,Gian Marco Moroni,R,185,ITA,23,104999,Mischa Zverev,L,190,GER,33,4-6 6-3 6-0,131,4,4,81,57,47,9,13,10,9,0,3,80,47,31,16,12,11,7,229,253,264,208,2021-01-10 00:00:00
2020520,Roland Garros,Clay,128,195,105841,Lorenzo Giustino,R,183,ITA,29,126409,Hugo Grenier,R,196,FRA,24,3-6 6-4 7-5,148,3,2,99,55,39,23,16,6,3,11,1,89,51,37,22,15,7,4,157,363,249,208,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,175,105633,Mohamed Safwat,R,183,EGY,29,124186,Alexandre Muller,R,183,FRA,23,7-5 7-5,90,3,2,64,34,27,18,12,4,2,2,1,74,52,33,9,12,8,4,173,291,229,207,2020-01-20 00:00:00
2020520,Roland Garros,Clay,128,197,124079,Pedro Martinez,R,185,ESP,23,200265,Ulises Blanch,R,188,USA,22,6-2 6-3,60,1,1,43,30,26,10,9,0,0,2,2,48,29,19,9,8,3,0,105,610,250,207,2020-09-28 00:00:00
2020520,Roland Garros,Clay,128,104,124079,Pedro Martinez,R,185,ESP,23,109054,Daniel Masur,R,183,GER,26,7-5 3-6 6-3,128,5,4,92,56,37,21,15,8,5,5,7,87,44,35,20,15,7,3,105,610,251,206,2020-09-28 00:00:00
2020580,Australian Open,Hard,128,106,105657,Marius Copil,R,193,ROU,29,126555,Tung Lin Wu,R,188,TPE,22,3-6 7-6(1) 7-6(8),139,11,5,125,83,56,23,17,7,5,8,2,106,76,55,18,16,6,5,152,344,232,205,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,209,126214,Alejandro Tabilo,L,188,CHI,23,104970,Matteo Viola,R,188,ITA,32,6-2 6-3,65,3,2,45,32,27,3,9,5,4,1,1,64,38,21,10,8,12,7,208,233,234,202,2020-01-20 00:00:00
2020580,Australian Open,Hard,128,136,105613,Norbert Gombos,R,193,SVK,29,126663,Juan Pablo Ficovich,R,191,ARG,23,6-4 6-1,62,3,3,49,30,25,10,9,1,0,2,4,49,28,18,6,8,7,3,113,498,235,200,2020-01-20 00:00:00
2021520,Roland Garros,Clay,128,837,145001,Evan Furness,R,180,FRA,23,209355,Timo Legout,R,180,FRA,19,6-2 6-1,66,2,1,61,38,24,14,8,3,2,0,5,50,31,16,6,7,10,5,327,151,838,20,2021-05-31 00:00:00
2020580,Australian Open,Hard,128,179,111460,Quentin Halys,R,191,FRA,23,117353,Duck Hee Lee,R,175,KOR,22,6-3 6-4,83,7,11,69,42,33,9,10,4,3,0,8,53,32,23,7,9,5,2,215,222,236,199,2020-01-20 00:00:00
